ID: 301, Score: 73, Country: C3
ID: 244, Score: 63, Country: C2
ID: 123, Score: 63, Country: C1
ID: 571, Score: 63, Country: C5
ID: 568, Score: 63, Country: C5
ID: 361, Score: 63, Country: C3
ID: 158, Score: 63, Country: C1
ID: 432, Score: 63, Country: C4
ID: 461, Score: 63, Country: C4
ID: 503, Score: 62, Country: C5
ID: 250, Score: 62, Country: C2
ID: 217, Score: 62, Country: C2
ID: 202, Score: 62, Country: C2
ID: 349, Score: 62, Country: C3
ID: 479, Score: 62, Country: C4
ID: 271, Score: 61, Country: C2
ID: 210, Score: 61, Country: C2
ID: 201, Score: 61, Country: C2
ID: 115, Score: 61, Country: C1
ID: 359, Score: 61, Country: C3
ID: 128, Score: 61, Country: C1
ID: 302, Score: 61, Country: C3
ID: 543, Score: 61, Country: C5
ID: 406, Score: 61, Country: C4
ID: 376, Score: 61, Country: C3
ID: 184, Score: 61, Country: C1
ID: 185, Score: 61, Country: C1
ID: 451, Score: 61, Country: C4
ID: 450, Score: 61, Country: C4
ID: 258, Score: 60, Country: C2
ID: 256, Score: 60, Country: C2
ID: 251, Score: 60, Country: C2
ID: 403, Score: 60, Country: C4
ID: 166, Score: 60, Country: C1
ID: 471, Score: 60, Country: C4
ID: 373, Score: 59, Country: C3
ID: 518, Score: 59, Country: C5
ID: 322, Score: 59, Country: C3
ID: 127, Score: 59, Country: C1
ID: 328, Score: 59, Country: C3
ID: 108, Score: 59, Country: C1
ID: 148, Score: 59, Country: C1
ID: 482, Score: 59, Country: C4
ID: 465, Score: 59, Country: C4
ID: 230, Score: 58, Country: C2
ID: 223, Score: 58, Country: C2
ID: 365, Score: 58, Country: C3
ID: 112, Score: 58, Country: C1
ID: 404, Score: 58, Country: C4
ID: 175, Score: 58, Country: C1
ID: 427, Score: 58, Country: C4
ID: 433, Score: 58, Country: C4
ID: 193, Score: 57, Country: C1
ID: 253, Score: 57, Country: C2
ID: 231, Score: 57, Country: C2
ID: 313, Score: 57, Country: C3
ID: 419, Score: 57, Country: C4
ID: 145, Score: 57, Country: C1
ID: 380, Score: 57, Country: C3
ID: 270, Score: 56, Country: C2
ID: 252, Score: 56, Country: C2
ID: 527, Score: 56, Country: C5
ID: 352, Score: 56, Country: C3
ID: 157, Score: 56, Country: C1
ID: 375, Score: 56, Country: C3
ID: 564, Score: 56, Country: C5
ID: 517, Score: 56, Country: C5
ID: 487, Score: 56, Country: C4
ID: 569, Score: 55, Country: C5
ID: 273, Score: 55, Country: C2
ID: 234, Score: 55, Country: C2
ID: 224, Score: 55, Country: C2
ID: 414, Score: 55, Country: C4
ID: 160, Score: 55, Country: C1
ID: 548, Score: 55, Country: C5
ID: 338, Score: 55, Country: C3
ID: 109, Score: 55, Country: C1
ID: 538, Score: 55, Country: C5
ID: 446, Score: 55, Country: C4
ID: 440, Score: 55, Country: C4
ID: 214, Score: 54, Country: C2
ID: 208, Score: 54, Country: C2
ID: 150, Score: 54, Country: C1
ID: 156, Score: 54, Country: C1
ID: 106, Score: 54, Country: C1
ID: 305, Score: 54, Country: C3
ID: 343, Score: 54, Country: C3
ID: 151, Score: 54, Country: C1
ID: 558, Score: 54, Country: C5
ID: 144, Score: 54, Country: C1
ID: 183, Score: 54, Country: C1
ID: 383, Score: 54, Country: C3
ID: 424, Score: 54, Country: C4
ID: 463, Score: 54, Country: C4
ID: 468, Score: 54, Country: C4
ID: 510, Score: 53, Country: C5
ID: 504, Score: 53, Country: C5
ID: 267, Score: 53, Country: C2
ID: 221, Score: 53, Country: C2
ID: 578, Score: 53, Country: C5
ID: 562, Score: 53, Country: C5
ID: 525, Score: 53, Country: C5
ID: 171, Score: 53, Country: C1
ID: 192, Score: 53, Country: C1
ID: 326, Score: 52, Country: C3
ID: 275, Score: 52, Country: C2
ID: 574, Score: 52, Country: C5
ID: 557, Score: 52, Country: C5
ID: 358, Score: 52, Country: C3
ID: 312, Score: 52, Country: C3
ID: 566, Score: 52, Country: C5
ID: 125, Score: 52, Country: C1
ID: 420, Score: 52, Country: C4
ID: 443, Score: 52, Country: C4
ID: 469, Score: 52, Country: C4
ID: 274, Score: 51, Country: C2
ID: 249, Score: 51, Country: C2
ID: 246, Score: 51, Country: C2
ID: 233, Score: 51, Country: C2
ID: 147, Score: 51, Country: C1
ID: 216, Score: 51, Country: C2
ID: 211, Score: 51, Country: C2
ID: 371, Score: 51, Country: C3
ID: 114, Score: 51, Country: C1
ID: 546, Score: 51, Country: C5
ID: 337, Score: 51, Country: C3
ID: 116, Score: 51, Country: C1
ID: 134, Score: 51, Country: C1
ID: 351, Score: 51, Country: C3
ID: 177, Score: 51, Country: C1
ID: 428, Score: 51, Country: C4
ID: 460, Score: 51, Country: C4
ID: 559, Score: 50, Country: C5
ID: 307, Score: 50, Country: C3
ID: 369, Score: 50, Country: C3
ID: 362, Score: 50, Country: C3
ID: 579, Score: 50, Country: C5
ID: 550, Score: 50, Country: C5
ID: 401, Score: 50, Country: C4
ID: 131, Score: 50, Country: C1
ID: 347, Score: 50, Country: C3
ID: 334, Score: 50, Country: C3
ID: 155, Score: 50, Country: C1
ID: 173, Score: 50, Country: C1
ID: 434, Score: 50, Country: C4
ID: 488, Score: 50, Country: C4
ID: 473, Score: 50, Country: C4
ID: 511, Score: 49, Country: C5
ID: 277, Score: 49, Country: C2
ID: 239, Score: 49, Country: C2
ID: 317, Score: 49, Country: C3
ID: 332, Score: 49, Country: C3
ID: 323, Score: 49, Country: C3
ID: 573, Score: 49, Country: C5
ID: 360, Score: 49, Country: C3
ID: 526, Score: 49, Country: C5
ID: 341, Score: 49, Country: C3
ID: 168, Score: 49, Country: C1
ID: 435, Score: 49, Country: C4
ID: 457, Score: 49, Country: C4
ID: 475, Score: 49, Country: C4
ID: 241, Score: 48, Country: C2
ID: 242, Score: 48, Country: C2
ID: 180, Score: 48, Country: C1
ID: 205, Score: 48, Country: C2
ID: 102, Score: 48, Country: C1
ID: 121, Score: 48, Country: C1
ID: 575, Score: 48, Country: C5
ID: 542, Score: 48, Country: C5
ID: 357, Score: 48, Country: C3
ID: 325, Score: 48, Country: C3
ID: 421, Score: 48, Country: C4
ID: 187, Score: 48, Country: C1
ID: 426, Score: 48, Country: C4
ID: 472, Score: 48, Country: C4
ID: 455, Score: 48, Country: C4
ID: 474, Score: 48, Country: C4
ID: 513, Score: 47, Country: C5
ID: 272, Score: 47, Country: C2
ID: 248, Score: 47, Country: C2
ID: 247, Score: 47, Country: C2
ID: 206, Score: 47, Country: C2
ID: 118, Score: 47, Country: C1
ID: 409, Score: 47, Country: C4
ID: 339, Score: 47, Country: C3
ID: 331, Score: 47, Country: C3
ID: 563, Score: 47, Country: C5
ID: 348, Score: 47, Country: C3
ID: 407, Score: 47, Country: C4
ID: 417, Score: 47, Country: C4
ID: 436, Score: 47, Country: C4
ID: 431, Score: 47, Country: C4
ID: 477, Score: 47, Country: C4
ID: 245, Score: 46, Country: C2
ID: 237, Score: 46, Country: C2
ID: 225, Score: 46, Country: C2
ID: 140, Score: 46, Country: C1
ID: 552, Score: 46, Country: C5
ID: 516, Score: 46, Country: C5
ID: 141, Score: 46, Country: C1
ID: 129, Score: 46, Country: C1
ID: 110, Score: 46, Country: C1
ID: 136, Score: 46, Country: C1
ID: 581, Score: 46, Country: C5
ID: 170, Score: 46, Country: C1
ID: 268, Score: 45, Country: C2
ID: 263, Score: 45, Country: C2
ID: 529, Score: 45, Country: C5
ID: 154, Score: 45, Country: C1
ID: 522, Score: 45, Country: C5
ID: 402, Score: 45, Country: C4
ID: 536, Score: 45, Country: C5
ID: 374, Score: 45, Country: C3
ID: 364, Score: 45, Country: C3
ID: 384, Score: 45, Country: C3
ID: 378, Score: 45, Country: C3
ID: 458, Score: 45, Country: C4
ID: 444, Score: 45, Country: C4
ID: 565, Score: 44, Country: C5
ID: 508, Score: 44, Country: C5
ID: 103, Score: 44, Country: C1
ID: 304, Score: 44, Country: C3
ID: 544, Score: 44, Country: C5
ID: 537, Score: 44, Country: C5
ID: 353, Score: 44, Country: C3
ID: 485, Score: 44, Country: C4
ID: 447, Score: 44, Country: C4
ID: 367, Score: 43, Country: C3
ID: 506, Score: 43, Country: C5
ID: 101, Score: 43, Country: C1
ID: 520, Score: 43, Country: C5
ID: 410, Score: 43, Country: C4
ID: 143, Score: 43, Country: C1
ID: 372, Score: 43, Country: C3
ID: 318, Score: 43, Country: C3
ID: 174, Score: 43, Country: C1
ID: 483, Score: 43, Country: C4
ID: 445, Score: 43, Country: C4
ID: 549, Score: 42, Country: C5
ID: 539, Score: 42, Country: C5
ID: 350, Score: 42, Country: C3
ID: 329, Score: 42, Country: C3
ID: 405, Score: 42, Country: C4
ID: 310, Score: 42, Country: C3
ID: 133, Score: 42, Country: C1
ID: 478, Score: 42, Country: C4
ID: 449, Score: 42, Country: C4
ID: 327, Score: 41, Country: C3
ID: 240, Score: 41, Country: C2
ID: 238, Score: 41, Country: C2
ID: 222, Score: 41, Country: C2
ID: 514, Score: 41, Country: C5
ID: 489, Score: 41, Country: C4
ID: 309, Score: 41, Country: C3
ID: 480, Score: 41, Country: C4
ID: 179, Score: 40, Country: C1
ID: 161, Score: 40, Country: C1
ID: 412, Score: 40, Country: C4
ID: 172, Score: 40, Country: C1
ID: 476, Score: 40, Country: C4
ID: 219, Score: 39, Country: C2
ID: 207, Score: 39, Country: C2
ID: 203, Score: 39, Country: C2
ID: 306, Score: 39, Country: C3
ID: 481, Score: 39, Country: C4
ID: 345, Score: 39, Country: C3
ID: 545, Score: 39, Country: C5
ID: 167, Score: 39, Country: C1
ID: 191, Score: 39, Country: C1
ID: 188, Score: 39, Country: C1
ID: 456, Score: 39, Country: C4
ID: 344, Score: 38, Country: C3
ID: 502, Score: 38, Country: C5
ID: 153, Score: 38, Country: C1
ID: 220, Score: 38, Country: C2
ID: 547, Score: 38, Country: C5
ID: 107, Score: 38, Country: C1
ID: 540, Score: 38, Country: C5
ID: 120, Score: 38, Country: C1
ID: 377, Score: 38, Country: C3
ID: 437, Score: 38, Country: C4
ID: 467, Score: 38, Country: C4
ID: 484, Score: 38, Country: C4
ID: 265, Score: 37, Country: C2
ID: 229, Score: 37, Country: C2
ID: 152, Score: 37, Country: C1
ID: 149, Score: 37, Country: C1
ID: 425, Score: 37, Country: C4
ID: 429, Score: 37, Country: C4
ID: 509, Score: 36, Country: C5
ID: 260, Score: 36, Country: C2
ID: 340, Score: 36, Country: C3
ID: 535, Score: 35, Country: C5
ID: 279, Score: 35, Country: C2
ID: 363, Score: 35, Country: C3
ID: 560, Score: 35, Country: C5
ID: 521, Score: 35, Country: C5
ID: 122, Score: 35, Country: C1
ID: 379, Score: 35, Country: C3
ID: 441, Score: 35, Country: C4
ID: 501, Score: 34, Country: C5
ID: 262, Score: 34, Country: C2
ID: 213, Score: 34, Country: C2
ID: 541, Score: 34, Country: C5
ID: 163, Score: 34, Country: C1
ID: 381, Score: 34, Country: C3
ID: 382, Score: 33, Country: C3
ID: 346, Score: 33, Country: C3
ID: 226, Score: 32, Country: C2
ID: 204, Score: 32, Country: C2
ID: 315, Score: 32, Country: C3
ID: 333, Score: 31, Country: C3
ID: 470, Score: 31, Country: C4
ID: 448, Score: 31, Country: C4
ID: 534, Score: 30, Country: C5
ID: 243, Score: 28, Country: C2
ID: 454, Score: 27, Country: C4
ID: 178, Score: 27, Country: C1
ID: 577, Score: 26, Country: C5
ID: 507, Score: 25, Country: C5
ID: 280, Score: 22, Country: C2
ID: 581, Score: 37, Country: C5
ID: 489, Score: 37, Country: C4
ID: 455, Score: 37, Country: C4
ID: 192, Score: 37, Country: C1
ID: 265, Score: 37, Country: C2
ID: 179, Score: 37, Country: C1
ID: 152, Score: 37, Country: C1
ID: 229, Score: 37, Country: C2
ID: 481, Score: 36, Country: C4
ID: 463, Score: 36, Country: C4
ID: 547, Score: 36, Country: C5
ID: 457, Score: 36, Country: C4
ID: 456, Score: 36, Country: C4
ID: 345, Score: 36, Country: C3
ID: 509, Score: 36, Country: C5
ID: 177, Score: 36, Country: C1
ID: 260, Score: 36, Country: C2
ID: 478, Score: 35, Country: C4
ID: 474, Score: 35, Country: C4
ID: 468, Score: 35, Country: C4
ID: 374, Score: 35, Country: C3
ID: 364, Score: 35, Country: C3
ID: 535, Score: 35, Country: C5
ID: 521, Score: 35, Country: C5
ID: 425, Score: 35, Country: C4
ID: 188, Score: 35, Country: C1
ID: 353, Score: 35, Country: C3
ID: 279, Score: 35, Country: C2
ID: 340, Score: 35, Country: C3
ID: 149, Score: 35, Country: C1
ID: 107, Score: 35, Country: C1
ID: 483, Score: 34, Country: C4
ID: 262, Score: 34, Country: C2
ID: 501, Score: 34, Country: C5
ID: 172, Score: 34, Country: C1
ID: 167, Score: 34, Country: C1
ID: 133, Score: 34, Country: C1
ID: 213, Score: 34, Country: C2
ID: 480, Score: 33, Country: C4
ID: 382, Score: 33, Country: C3
ID: 545, Score: 33, Country: C5
ID: 541, Score: 33, Country: C5
ID: 449, Score: 33, Country: C4
ID: 377, Score: 33, Country: C3
ID: 346, Score: 33, Country: C3
ID: 412, Score: 33, Country: C4
ID: 379, Score: 32, Country: C3
ID: 363, Score: 32, Country: C3
ID: 315, Score: 32, Country: C3
ID: 226, Score: 32, Country: C2
ID: 204, Score: 32, Country: C2
ID: 467, Score: 31, Country: C4
ID: 560, Score: 31, Country: C5
ID: 441, Score: 31, Country: C4
ID: 540, Score: 31, Country: C5
ID: 191, Score: 31, Country: C1
ID: 163, Score: 31, Country: C1
ID: 333, Score: 31, Country: C3
ID: 122, Score: 30, Country: C1
ID: 448, Score: 29, Country: C4
ID: 534, Score: 28, Country: C5
ID: 437, Score: 28, Country: C4
ID: 243, Score: 28, Country: C2
ID: 120, Score: 28, Country: C1
ID: 429, Score: 27, Country: C4
ID: 484, Score: 26, Country: C4
ID: 476, Score: 26, Country: C4
ID: 189, Score: 26, Country: C1
ID: 507, Score: 25, Country: C5
ID: 178, Score: 25, Country: C1
ID: 470, Score: 24, Country: C4
ID: 381, Score: 24, Country: C3
ID: 454, Score: 22, Country: C4
ID: 280, Score: 22, Country: C2
ID: 577, Score: 21, Country: C5
ID: 551, Score: 21, Country: C5
ID: 301, Score: 73, Country: C3
ID: 572, Score: 71, Country: C5
ID: 411, Score: 71, Country: C4
ID: 366, Score: 70, Country: C3
ID: 555, Score: 68, Country: C5
ID: 524, Score: 67, Country: C5
ID: 269, Score: 67, Country: C2
ID: 162, Score: 67, Country: C1
ID: 336, Score: 67, Country: C3
ID: 418, Score: 67, Country: C4
ID: 368, Score: 66, Country: C3
ID: 354, Score: 65, Country: C3
ID: 553, Score: 65, Country: C5
ID: 321, Score: 64, Country: C3
ID: 356, Score: 64, Country: C3
ID: 142, Score: 64, Country: C1
ID: 104, Score: 64, Country: C1
ID: 442, Score: 63, Country: C4
ID: 342, Score: 63, Country: C3
ID: 505, Score: 63, Country: C5
ID: 257, Score: 63, Country: C2
ID: 244, Score: 63, Country: C2
ID: 123, Score: 63, Country: C1
ID: 571, Score: 63, Country: C5
ID: 568, Score: 63, Country: C5
ID: 361, Score: 63, Country: C3
ID: 438, Score: 62, Country: C4
ID: 503, Score: 62, Country: C5
ID: 250, Score: 62, Country: C2
ID: 217, Score: 62, Country: C2
ID: 202, Score: 62, Country: C2
ID: 349, Score: 62, Country: C3
ID: 466, Score: 62, Country: C4
ID: 271, Score: 61, Country: C2
ID: 302, Score: 61, Country: C3
ID: 210, Score: 61, Country: C2
ID: 201, Score: 61, Country: C2
ID: 115, Score: 61, Country: C1
ID: 359, Score: 61, Country: C3
ID: 128, Score: 61, Country: C1
ID: 543, Score: 61, Country: C5
ID: 406, Score: 61, Country: C4
ID: 258, Score: 60, Country: C2
ID: 256, Score: 60, Country: C2
ID: 251, Score: 60, Country: C2
ID: 159, Score: 60, Country: C1
ID: 403, Score: 60, Country: C4
ID: 452, Score: 60, Country: C4
ID: 464, Score: 60, Country: C4
ID: 518, Score: 59, Country: C5
ID: 176, Score: 59, Country: C1
ID: 328, Score: 59, Country: C3
ID: 322, Score: 59, Country: C3
ID: 373, Score: 59, Country: C3
ID: 127, Score: 59, Country: C1
ID: 108, Score: 59, Country: C1
ID: 230, Score: 58, Country: C2
ID: 223, Score: 58, Country: C2
ID: 365, Score: 58, Country: C3
ID: 112, Score: 58, Country: C1
ID: 459, Score: 58, Country: C4
ID: 404, Score: 58, Country: C4
ID: 253, Score: 57, Country: C2
ID: 313, Score: 57, Country: C3
ID: 231, Score: 57, Country: C2
ID: 451, Score: 57, Country: C4
ID: 193, Score: 57, Country: C1
ID: 419, Score: 57, Country: C4
ID: 482, Score: 57, Country: C4
ID: 527, Score: 56, Country: C5
ID: 270, Score: 56, Country: C2
ID: 517, Score: 56, Country: C5
ID: 252, Score: 56, Country: C2
ID: 184, Score: 56, Country: C1
ID: 352, Score: 56, Country: C3
ID: 375, Score: 56, Country: C3
ID: 564, Score: 56, Country: C5
ID: 569, Score: 55, Country: C5
ID: 273, Score: 55, Country: C2
ID: 158, Score: 55, Country: C1
ID: 234, Score: 55, Country: C2
ID: 224, Score: 55, Country: C2
ID: 414, Score: 55, Country: C4
ID: 548, Score: 55, Country: C5
ID: 338, Score: 55, Country: C3
ID: 109, Score: 55, Country: C1
ID: 450, Score: 55, Country: C4
ID: 538, Score: 55, Country: C5
ID: 376, Score: 54, Country: C3
ID: 432, Score: 54, Country: C4
ID: 427, Score: 54, Country: C4
ID: 305, Score: 54, Country: C3
ID: 214, Score: 54, Country: C2
ID: 208, Score: 54, Country: C2
ID: 106, Score: 54, Country: C1
ID: 465, Score: 54, Country: C4
ID: 343, Score: 54, Country: C3
ID: 461, Score: 54, Country: C4
ID: 558, Score: 54, Country: C5
ID: 185, Score: 54, Country: C1
ID: 380, Score: 53, Country: C3
ID: 525, Score: 53, Country: C5
ID: 267, Score: 53, Country: C2
ID: 510, Score: 53, Country: C5
ID: 504, Score: 53, Country: C5
ID: 150, Score: 53, Country: C1
ID: 221, Score: 53, Country: C2
ID: 578, Score: 53, Country: C5
ID: 562, Score: 53, Country: C5
ID: 275, Score: 52, Country: C2
ID: 326, Score: 52, Country: C3
ID: 312, Score: 52, Country: C3
ID: 574, Score: 52, Country: C5
ID: 557, Score: 52, Country: C5
ID: 471, Score: 52, Country: C4
ID: 358, Score: 52, Country: C3
ID: 479, Score: 52, Country: C4
ID: 183, Score: 52, Country: C1
ID: 566, Score: 52, Country: C5
ID: 125, Score: 52, Country: C1
ID: 274, Score: 51, Country: C2
ID: 175, Score: 51, Country: C1
ID: 171, Score: 51, Country: C1
ID: 166, Score: 51, Country: C1
ID: 249, Score: 51, Country: C2
ID: 246, Score: 51, Country: C2
ID: 160, Score: 51, Country: C1
ID: 147, Score: 51, Country: C1
ID: 233, Score: 51, Country: C2
ID: 216, Score: 51, Country: C2
ID: 211, Score: 51, Country: C2
ID: 371, Score: 51, Country: C3
ID: 114, Score: 51, Country: C1
ID: 546, Score: 51, Country: C5
ID: 337, Score: 51, Country: C3
ID: 116, Score: 51, Country: C1
ID: 134, Score: 51, Country: C1
ID: 351, Score: 51, Country: C3
ID: 559, Score: 50, Country: C5
ID: 446, Score: 50, Country: C4
ID: 420, Score: 50, Country: C4
ID: 334, Score: 50, Country: C3
ID: 156, Score: 50, Country: C1
ID: 307, Score: 50, Country: C3
ID: 369, Score: 50, Country: C3
ID: 362, Score: 50, Country: C3
ID: 579, Score: 50, Country: C5
ID: 550, Score: 50, Country: C5
ID: 401, Score: 50, Country: C4
ID: 487, Score: 50, Country: C4
ID: 131, Score: 50, Country: C1
ID: 347, Score: 50, Country: C3
ID: 526, Score: 49, Country: C5
ID: 424, Score: 49, Country: C4
ID: 277, Score: 49, Country: C2
ID: 511, Score: 49, Country: C5
ID: 332, Score: 49, Country: C3
ID: 323, Score: 49, Country: C3
ID: 148, Score: 49, Country: C1
ID: 317, Score: 49, Country: C3
ID: 239, Score: 49, Country: C2
ID: 573, Score: 49, Country: C5
ID: 360, Score: 49, Country: C3
ID: 341, Score: 49, Country: C3
ID: 433, Score: 48, Country: C4
ID: 325, Score: 48, Country: C3
ID: 242, Score: 48, Country: C2
ID: 241, Score: 48, Country: C2
ID: 157, Score: 48, Country: C1
ID: 205, Score: 48, Country: C2
ID: 121, Score: 48, Country: C1
ID: 180, Score: 48, Country: C1
ID: 575, Score: 48, Country: C5
ID: 542, Score: 48, Country: C5
ID: 357, Score: 48, Country: C3
ID: 488, Score: 48, Country: C4
ID: 102, Score: 48, Country: C1
ID: 421, Score: 47, Country: C4
ID: 272, Score: 47, Country: C2
ID: 513, Score: 47, Country: C5
ID: 173, Score: 47, Country: C1
ID: 331, Score: 47, Country: C3
ID: 248, Score: 47, Country: C2
ID: 247, Score: 47, Country: C2
ID: 151, Score: 47, Country: C1
ID: 145, Score: 47, Country: C1
ID: 206, Score: 47, Country: C2
ID: 118, Score: 47, Country: C1
ID: 409, Score: 47, Country: C4
ID: 339, Score: 47, Country: C3
ID: 563, Score: 47, Country: C5
ID: 472, Score: 47, Country: C4
ID: 348, Score: 47, Country: C3
ID: 407, Score: 47, Country: C4
ID: 417, Score: 47, Country: C4
ID: 192, Score: 47, Country: C1
ID: 383, Score: 46, Country: C3
ID: 440, Score: 46, Country: C4
ID: 434, Score: 46, Country: C4
ID: 516, Score: 46, Country: C5
ID: 245, Score: 46, Country: C2
ID: 237, Score: 46, Country: C2
ID: 225, Score: 46, Country: C2
ID: 473, Score: 46, Country: C4
ID: 140, Score: 46, Country: C1
ID: 552, Score: 46, Country: C5
ID: 141, Score: 46, Country: C1
ID: 129, Score: 46, Country: C1
ID: 110, Score: 46, Country: C1
ID: 136, Score: 46, Country: C1
ID: 581, Score: 46, Country: C5
ID: 463, Score: 46, Country: C4
ID: 443, Score: 45, Country: C4
ID: 529, Score: 45, Country: C5
ID: 522, Score: 45, Country: C5
ID: 268, Score: 45, Country: C2
ID: 263, Score: 45, Country: C2
ID: 144, Score: 45, Country: C1
ID: 402, Score: 45, Country: C4
ID: 460, Score: 45, Country: C4
ID: 536, Score: 45, Country: C5
ID: 374, Score: 45, Country: C3
ID: 364, Score: 45, Country: C3
ID: 565, Score: 44, Country: C5
ID: 384, Score: 44, Country: C3
ID: 508, Score: 44, Country: C5
ID: 154, Score: 44, Country: C1
ID: 304, Score: 44, Country: C3
ID: 187, Score: 44, Country: C1
ID: 103, Score: 44, Country: C1
ID: 544, Score: 44, Country: C5
ID: 458, Score: 44, Country: C4
ID: 537, Score: 44, Country: C5
ID: 468, Score: 44, Country: C4
ID: 353, Score: 44, Country: C3
ID: 367, Score: 43, Country: C3
ID: 435, Score: 43, Country: C4
ID: 428, Score: 43, Country: C4
ID: 520, Score: 43, Country: C5
ID: 506, Score: 43, Country: C5
ID: 318, Score: 43, Country: C3
ID: 101, Score: 43, Country: C1
ID: 469, Score: 43, Country: C4
ID: 410, Score: 43, Country: C4
ID: 143, Score: 43, Country: C1
ID: 372, Score: 43, Country: C3
ID: 455, Score: 43, Country: C4
ID: 474, Score: 43, Country: C4
ID: 477, Score: 42, Country: C4
ID: 444, Score: 42, Country: C4
ID: 168, Score: 42, Country: C1
ID: 329, Score: 42, Country: C3
ID: 310, Score: 42, Country: C3
ID: 549, Score: 42, Country: C5
ID: 539, Score: 42, Country: C5
ID: 350, Score: 42, Country: C3
ID: 405, Score: 42, Country: C4
ID: 133, Score: 42, Country: C1
ID: 514, Score: 41, Country: C5
ID: 327, Score: 41, Country: C3
ID: 309, Score: 41, Country: C3
ID: 240, Score: 41, Country: C2
ID: 238, Score: 41, Country: C2
ID: 222, Score: 41, Country: C2
ID: 485, Score: 41, Country: C4
ID: 489, Score: 41, Country: C4
ID: 457, Score: 41, Country: C4
ID: 177, Score: 41, Country: C1
ID: 378, Score: 40, Country: C3
ID: 161, Score: 40, Country: C1
ID: 155, Score: 40, Country: C1
ID: 179, Score: 40, Country: C1
ID: 483, Score: 40, Country: C4
ID: 412, Score: 40, Country: C4
ID: 475, Score: 39, Country: C4
ID: 445, Score: 39, Country: C4
ID: 436, Score: 39, Country: C4
ID: 426, Score: 39, Country: C4
ID: 306, Score: 39, Country: C3
ID: 219, Score: 39, Country: C2
ID: 207, Score: 39, Country: C2
ID: 203, Score: 39, Country: C2
ID: 481, Score: 39, Country: C4
ID: 345, Score: 39, Country: C3
ID: 545, Score: 39, Country: C5
ID: 447, Score: 38, Country: C4
ID: 431, Score: 38, Country: C4
ID: 344, Score: 38, Country: C3
ID: 502, Score: 38, Country: C5
ID: 174, Score: 38, Country: C1
ID: 170, Score: 38, Country: C1
ID: 153, Score: 38, Country: C1
ID: 220, Score: 38, Country: C2
ID: 547, Score: 38, Country: C5
ID: 456, Score: 38, Country: C4
ID: 478, Score: 38, Country: C4
ID: 107, Score: 38, Country: C1
ID: 540, Score: 38, Country: C5
ID: 120, Score: 38, Country: C1
ID: 265, Score: 37, Country: C2
ID: 152, Score: 37, Country: C1
ID: 229, Score: 37, Country: C2
ID: 188, Score: 37, Country: C1
ID: 449, Score: 37, Country: C4
ID: 191, Score: 37, Country: C1
ID: 509, Score: 36, Country: C5
ID: 260, Score: 36, Country: C2
ID: 340, Score: 36, Country: C3
ID: 535, Score: 35, Country: C5
ID: 521, Score: 35, Country: C5
ID: 425, Score: 35, Country: C4
ID: 279, Score: 35, Country: C2
ID: 149, Score: 35, Country: C1
ID: 363, Score: 35, Country: C3
ID: 560, Score: 35, Country: C5
ID: 122, Score: 35, Country: C1
ID: 262, Score: 34, Country: C2
ID: 501, Score: 34, Country: C5
ID: 172, Score: 34, Country: C1
ID: 167, Score: 34, Country: C1
ID: 213, Score: 34, Country: C2
ID: 541, Score: 34, Country: C5
ID: 480, Score: 33, Country: C4
ID: 382, Score: 33, Country: C3
ID: 377, Score: 33, Country: C3
ID: 346, Score: 33, Country: C3
ID: 379, Score: 32, Country: C3
ID: 315, Score: 32, Country: C3
ID: 226, Score: 32, Country: C2
ID: 204, Score: 32, Country: C2
ID: 467, Score: 31, Country: C4
ID: 441, Score: 31, Country: C4
ID: 163, Score: 31, Country: C1
ID: 333, Score: 31, Country: C3
ID: 470, Score: 31, Country: C4
ID: 534, Score: 30, Country: C5
ID: 476, Score: 30, Country: C4
ID: 448, Score: 29, Country: C4
ID: 437, Score: 28, Country: C4
ID: 243, Score: 28, Country: C2
ID: 484, Score: 28, Country: C4
ID: 429, Score: 27, Country: C4
ID: 454, Score: 27, Country: C4
ID: 577, Score: 26, Country: C5
ID: 507, Score: 25, Country: C5
ID: 178, Score: 25, Country: C1
ID: 381, Score: 24, Country: C3
ID: 280, Score: 22, Country: C2
ID: 137, Score: 79, Country: C1
ID: 301, Score: 73, Country: C3
ID: 572, Score: 71, Country: C5
ID: 411, Score: 71, Country: C4
ID: 366, Score: 70, Country: C3
ID: 555, Score: 68, Country: C5
ID: 524, Score: 67, Country: C5
ID: 269, Score: 67, Country: C2
ID: 162, Score: 67, Country: C1
ID: 336, Score: 67, Country: C3
ID: 418, Score: 67, Country: C4
ID: 368, Score: 66, Country: C3
ID: 354, Score: 65, Country: C3
ID: 553, Score: 65, Country: C5
ID: 321, Score: 64, Country: C3
ID: 356, Score: 64, Country: C3
ID: 142, Score: 64, Country: C1
ID: 104, Score: 64, Country: C1
ID: 442, Score: 63, Country: C4
ID: 342, Score: 63, Country: C3
ID: 505, Score: 63, Country: C5
ID: 257, Score: 63, Country: C2
ID: 244, Score: 63, Country: C2
ID: 123, Score: 63, Country: C1
ID: 571, Score: 63, Country: C5
ID: 568, Score: 63, Country: C5
ID: 361, Score: 63, Country: C3
ID: 438, Score: 62, Country: C4
ID: 503, Score: 62, Country: C5
ID: 250, Score: 62, Country: C2
ID: 217, Score: 62, Country: C2
ID: 202, Score: 62, Country: C2
